Order ID,Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Year,Month,Profit Margin %,,Total Sales,Total Profit,Total Orders
417,14-09-24,Laptop,Electronics,East,6,5124,1078.57,2024,September,2104.94%,,,,
418,17-03-23,Smartwatch,Electronics,South,9,5751,1196.23,2023,March,2080.04%,,,,
419,29-09-23,Camera,Electronics,East,2,624,139.64,2023,September,2237.82%,,,,
420,01-12-23,Camera,Electronics,South,1,508,151.29,2023,December,2978.15%,,,,
421,13-09-23,Headphones,Accessories,South,4,4700,914.6,2023,September,1945.96%,,,,
422,14-03-22,Keyboard,Accessories,West,8,3216,639.78,2022,March,1989.37%,,,,
423,15-07-23,Laptop,Electronics,West,6,2844,581,2023,July,2042.90%,,,,
424,29-05-22,Smartphone,Electronics,West,5,2385,258.6,2022,May,1084.28%,,,,
425,16-01-23,Monitor,Accessories,South,8,928,170.05,2023,January,1832.44%,,,,
426,06-09-23,Headphones,Accessories,North,6,4656,673.35,2023,September,1446.20%,,,,
427,29-03-23,Headphones,Accessories,North,2,330,21.46,2023,March,650.30%,,,,
428,01-11-23,Camera,Electronics,North,7,1799,274.11,2023,November,1523.68%,,,,
429,25-08-22,Printer,Office,East,1,1029,173.61,2022,August,1687.17%,,,,
430,30-12-22,Headphones,Accessories,North,8,5432,1619.39,2022,December,2981.20%,,,,
431,04-09-24,Camera,Electronics,West,5,5785,1191.11,2024,September,2058.96%,,,,
432,08-01-24,Printer,Office,North,1,1062,272.42,2024,January,2565.16%,,,,
433,27-12-22,Keyboard,Accessories,North,1,163,22.07,2022,December,1353.99%,,,,
434,14-04-24,Smartphone,Electronics,West,9,9162,1625.62,2024,April,1774.31%,,,,
435,10-02-23,Printer,Office,East,4,1440,130.24,2023,February,904.44%,,,,
436,15-07-23,Monitor,Accessories,South,5,1465,149.62,2023,July,1021.30%,,,,
437,27-10-24,Monitor,Accessories,West,2,366,31.23,2024,October,853.28%,,,,
438,19-07-24,Camera,Electronics,South,5,3135,277.28,2024,July,884.47%,,,,
439,03-03-24,Keyboard,Accessories,North,2,630,161.04,2024,March,2556.19%,,,,
440,12-04-24,Monitor,Accessories,South,1,213,42.94,2024,April,2015.96%,,,,
441,20-06-24,Monitor,Accessories,North,4,3792,1092.85,2024,June,2881.99%,,,,
442,21-06-23,Mouse,Accessories,East,2,1932,109.07,2023,June,564.54%,,,,
443,25-01-23,Keyboard,Accessories,West,4,4152,317.28,2023,January,764.16%,,,,
444,17-02-24,Smartphone,Electronics,North,7,3612,529.57,2024,February,1466.14%,,,,
445,09-09-24,Smartphone,Electronics,East,2,2258,280.76,2024,September,1243.40%,,,,
446,09-07-22,Camera,Electronics,South,3,594,47.73,2022,July,803.54%,,,,
447,01-09-23,Headphones,Accessories,West,7,8071,1799.06,2023,September,2229.04%,,,,
448,30-03-24,Keyboard,Accessories,North,7,5838,631.45,2024,March,1081.62%,,,,
449,22-12-24,Keyboard,Accessories,North,4,692,181.31,2024,December,2620.09%,,,,
450,08-09-24,Keyboard,Accessories,South,3,1704,309.06,2024,September,1813.73%,,,,
451,21-01-23,Printer,Office,South,5,3235,941.24,2023,January,2909.55%,,,,
452,12-10-23,Mouse,Accessories,East,6,4746,545.57,2023,October,1149.54%,,,,
453,01-08-22,Smartwatch,Electronics,South,8,7600,788.88,2022,August,1038.00%,,,,
454,03-11-23,Smartphone,Electronics,West,5,1935,128.01,2023,November,661.55%,,,,
455,04-12-23,Laptop,Electronics,North,3,1638,306.29,2023,December,1869.90%,,,,
456,30-06-23,Keyboard,Accessories,West,7,4746,816.6,2023,June,1720.61%,,,,
457,01-02-23,Smartphone,Electronics,North,8,4824,1187.93,2023,February,2462.54%,,,,
458,09-05-22,Camera,Electronics,South,1,1193,153.72,2022,May,1288.52%,,,,
459,16-12-23,Laptop,Electronics,East,2,562,92.94,2023,December,1653.74%,,,,
460,20-03-22,Smartphone,Electronics,North,8,6200,1296.84,2022,March,2091.68%,,,,
461,28-07-24,Printer,Office,North,8,4128,315.48,2024,July,764.24%,,,,
462,28-03-22,Printer,Office,East,5,5405,326.56,2022,March,604.18%,,,,
463,06-11-24,Laptop,Electronics,North,3,1371,104.66,2024,November,763.38%,,,,
464,01-01-23,Keyboard,Accessories,West,5,1405,194.33,2023,January,1383.13%,,,,
465,18-03-23,Keyboard,Accessories,North,3,1644,158.32,2023,March,963.02%,,,,
466,18-09-24,Mouse,Accessories,West,6,3414,396.92,2024,September,1162.62%,,,,
467,19-08-24,Laptop,Electronics,East,8,3272,674.57,2024,August,2061.64%,,,,
468,18-06-22,Smartphone,Electronics,North,3,2655,646.91,2022,June,2436.57%,,,,
469,29-05-22,Smartwatch,Electronics,West,7,1673,458.32,2022,May,2739.51%,,,,
470,09-06-22,Tablet,Electronics,East,2,846,145.09,2022,June,1715.01%,,,,
471,03-05-23,Smartphone,Electronics,East,1,985,196.64,2023,May,1996.35%,,,,
472,17-11-23,Smartwatch,Electronics,North,9,7551,894.4,2023,November,1184.48%,,,,
473,08-02-22,Tablet,Electronics,North,5,855,217.16,2022,February,2539.88%,,,,
474,23-10-23,Camera,Electronics,South,2,396,94.55,2023,October,2387.63%,,,,
475,24-08-22,Tablet,Electronics,West,8,2296,560.48,2022,August,2441.11%,,,,
476,09-05-24,Monitor,Accessories,North,6,1704,199.94,2024,May,1173.36%,,,,
477,12-03-23,Smartphone,Electronics,East,2,1180,261.16,2023,March,2213.22%,,,,
478,05-10-22,Smartphone,Electronics,East,3,411,55.73,2022,October,1355.96%,,,,
479,19-01-22,Mouse,Accessories,East,1,745,151.22,2022,January,2029.80%,,,,
480,09-05-22,Printer,Office,West,9,10656,961.3,2022,May,902.12%,,,,
481,23-05-24,Mouse,Accessories,South,3,1494,178.5,2024,May,1194.78%,,,,
482,11-07-24,Camera,Electronics,South,5,1755,358.01,2024,July,2039.94%,,,,
483,22-08-22,Camera,Electronics,South,9,4941,894.52,2022,August,1810.40%,,,,
484,03-11-24,Smartwatch,Electronics,North,6,6510,1539.18,2024,November,2364.33%,,,,
485,11-10-24,Smartphone,Electronics,South,5,5465,719.92,2024,October,1317.33%,,,,
486,09-11-24,Tablet,Electronics,South,3,3522,285.91,2024,November,811.78%,,,,
487,01-04-24,Tablet,Electronics,West,6,1656,139.86,2024,April,844.57%,,,,
488,07-07-22,Printer,Office,North,5,1255,257.15,2022,July,2049.00%,,,,
489,10-06-23,Keyboard,Accessories,East,1,1192,320.13,2023,June,2685.65%,,,,
490,15-05-23,Tablet,Electronics,West,5,1925,204.74,2023,May,1063.58%,,,,
491,08-06-22,Tablet,Electronics,West,8,1688,337.33,2022,June,1998.40%,,,,
492,26-06-23,Headphones,Accessories,South,1,260,16.81,2023,June,646.54%,,,,
493,19-01-22,Monitor,Accessories,West,5,4880,1250.66,2022,January,2562.83%,,,,
494,10-04-24,Keyboard,Accessories,West,7,1134,179.74,2024,April,1585.01%,,,,
495,10-06-22,Laptop,Electronics,North,9,9621,1201.29,2022,June,1248.61%,,,,
496,03-02-23,Monitor,Accessories,South,4,2836,698.83,2023,February,2464.14%,,,,
497,15-05-23,Printer,Office,North,9,5859,1153.89,2023,May,1969.43%,,,,
498,11-09-22,Smartwatch,Electronics,South,2,2044,460.03,2022,September,2250.64%,,,,
499,01-07-23,Monitor,Accessories,South,1,612,174.52,2023,July,2851.63%,,,,
500,18-02-22,Smartwatch,Electronics,North,3,1890,492.31,2022,February,2604.81%,,,,
501,30-09-23,Smartwatch,Electronics,East,5,2025,168.82,2023,September,833.68%,,,,
502,04-09-23,Printer,Office,South,2,1960,312.06,2023,September,1592.14%,,,,
503,07-07-22,Camera,Electronics,North,6,4410,893.27,2022,July,2025.56%,,,,
504,14-07-24,Keyboard,Accessories,West,8,8272,2391.88,2024,July,2891.54%,,,,
505,27-09-22,Smartwatch,Electronics,West,6,5712,638.29,2022,September,1117.45%,,,,
506,20-04-24,Smartwatch,Electronics,North,6,1524,178.36,2024,April,1170.34%,,,,
507,24-05-24,Keyboard,Accessories,North,8,5160,1057.41,2024,May,2049.24%,,,,
508,29-12-24,Mouse,Accessories,East,4,2956,451.6,2024,December,1527.74%,,,,
509,07-05-23,Smartphone,Electronics,West,8,7944,2257.73,2023,May,2842.06%,,,,
510,10-09-24,Camera,Electronics,North,5,1815,535.22,2024,September,2948.87%,,,,
511,21-03-23,Headphones,Accessories,North,3,2706,546.97,2023,March,2021.32%,,,,
512,05-05-23,Laptop,Electronics,North,2,1356,144.18,2023,May,1063.27%,,,,
513,27-07-23,Printer,Office,South,6,6384,1189.19,2023,July,1862.77%,,,,
514,13-06-23,Smartwatch,Electronics,South,9,4248,964.12,2023,June,2269.59%,,,,
515,02-05-24,Monitor,Accessories,North,6,3954,676.82,2024,May,1711.73%,,,,
516,21-04-24,Smartphone,Electronics,South,6,7110,739.6,2024,April,1040.23%,,,,
517,25-07-23,Headphones,Accessories,South,7,8113,995.03,2023,July,1226.46%,,,,
518,26-01-23,Headphones,Accessories,North,3,1830,183.62,2023,January,1003.39%,,,,
519,11-01-23,Keyboard,Accessories,West,4,3732,671.19,2023,January,1798.47%,,,,
520,27-09-24,Mouse,Accessories,West,6,4062,1087.17,2024,September,2676.44%,,,,
521,03-12-24,Smartwatch,Electronics,North,1,496,93.31,2024,December,1881.25%,,,,
522,24-08-23,Smartwatch,Electronics,East,4,1104,84.31,2023,August,763.68%,,,,
523,19-05-23,Smartphone,Electronics,West,3,2274,662,2023,May,2911.17%,,,,
524,13-06-22,Smartwatch,Electronics,North,8,4456,1106.04,2022,June,2482.14%,,,,
525,26-08-22,Mouse,Accessories,West,8,4928,1038.18,2022,August,2106.70%,,,,
526,22-01-23,Smartphone,Electronics,North,4,1740,224.79,2023,January,1291.90%,,,,
527,08-08-22,Headphones,Accessories,North,2,178,31.46,2022,August,1767.42%,,,,
528,19-11-23,Printer,Office,East,8,5296,1234.81,2023,November,2331.59%,,,,
529,28-06-23,Mouse,Accessories,North,4,4156,847.09,2023,June,2038.23%,,,,
530,09-10-24,Printer,Office,North,1,624,106.92,2024,October,1713.46%,,,,
531,04-09-22,Smartphone,Electronics,West,4,3892,1052.72,2022,September,2704.83%,,,,
532,18-07-24,Mouse,Accessories,South,9,1620,294.6,2024,July,1818.52%,,,,
533,22-09-22,Mouse,Accessories,West,3,2250,301.97,2022,September,1342.09%,,,,
534,31-07-24,Monitor,Accessories,West,2,1390,316.31,2024,July,2275.61%,,,,
535,21-04-23,Camera,Electronics,South,5,5155,1325.16,2023,April,2570.63%,,,,
536,09-07-22,Smartwatch,Electronics,North,5,1025,262.91,2022,July,2564.98%,,,,
537,31-07-24,Mouse,Accessories,South,3,1785,244.52,2024,July,1369.86%,,,,
538,30-09-22,Smartwatch,Electronics,North,9,2952,605.85,2022,September,2052.34%,,,,
539,25-12-24,Headphones,Accessories,East,1,773,181.52,2024,December,2348.25%,,,,
540,30-03-23,Tablet,Electronics,North,8,1640,361.48,2023,March,2204.15%,,,,
541,02-10-23,Keyboard,Accessories,East,1,1017,69.33,2023,October,681.71%,,,,
542,23-05-22,Headphones,Accessories,East,4,1964,349.91,2022,May,1781.62%,,,,
543,05-04-23,Mouse,Accessories,North,3,2994,638.59,2023,April,2132.90%,,,,
544,08-10-23,Printer,Office,East,9,8046,2210.33,2023,October,2747.12%,,,,
545,22-05-22,Printer,Office,West,2,1874,271.5,2022,May,1448.77%,,,,
546,19-08-23,Mouse,Accessories,North,8,6008,871.76,2023,August,1451.00%,,,,
547,06-09-23,Camera,Electronics,East,8,7240,411.19,2023,September,567.94%,,,,
548,17-06-24,Monitor,Accessories,South,9,1188,348.31,2024,June,2931.90%,,,,
549,22-12-24,Headphones,Accessories,North,9,2997,163.34,2024,December,545.01%,,,,
550,02-02-23,Printer,Office,West,9,7524,2017.85,2023,February,2681.88%,,,,
551,13-10-22,Monitor,Accessories,North,5,3625,268.73,2022,October,741.32%,,,,
552,31-03-24,Laptop,Electronics,East,8,6952,871.2,2024,March,1253.16%,,,,
553,29-05-23,Camera,Electronics,North,9,1053,283.58,2023,May,2693.07%,,,,
554,21-12-24,Monitor,Accessories,North,9,6696,1224.22,2024,December,1828.29%,,,,
555,09-10-24,Headphones,Accessories,North,2,1420,93.59,2024,October,659.08%,,,,
556,29-12-23,Camera,Electronics,West,9,9972,2566.01,2023,December,2573.22%,,,,
557,28-11-22,Laptop,Electronics,South,8,3136,494.26,2022,November,1576.08%,,,,
558,10-02-23,Camera,Electronics,West,3,225,20.52,2023,February,912.00%,,,,
559,12-05-22,Mouse,Accessories,East,3,1662,375.04,2022,May,2256.56%,,,,
560,03-05-24,Printer,Office,West,4,500,85.96,2024,May,1719.20%,,,,
561,02-08-22,Smartphone,Electronics,North,8,3168,747.33,2022,August,2359.00%,,,,
562,31-12-23,Smartphone,Electronics,East,1,622,104.57,2023,December,1681.19%,,,,
563,03-04-22,Tablet,Electronics,North,3,1233,361.12,2022,April,2928.79%,,,,
564,19-01-24,Laptop,Electronics,West,3,573,116.14,2024,January,2026.88%,,,,
565,18-02-22,Tablet,Electronics,South,1,702,129.34,2022,February,1842.45%,,,,
566,14-05-24,Laptop,Electronics,South,8,4832,1261.06,2024,May,2609.81%,,,,
567,17-01-23,Printer,Office,North,5,3765,670.8,2023,January,1781.67%,,,,
568,05-05-24,Camera,Electronics,North,8,6928,1415.16,2024,May,2042.67%,,,,
569,01-02-23,Headphones,Accessories,West,7,1624,436.13,2023,February,2685.53%,,,,
570,01-04-23,Headphones,Accessories,North,1,68,10.39,2023,April,1527.94%,,,,
571,04-06-23,Mouse,Accessories,North,1,651,187.99,2023,June,2887.71%,,,,
572,16-09-24,Printer,Office,North,7,6293,718.49,2024,September,1141.73%,,,,
573,16-02-23,Keyboard,Accessories,West,2,1068,85.71,2023,February,802.53%,,,,
574,17-10-23,Keyboard,Accessories,North,1,381,26.69,2023,October,700.52%,,,,
575,21-07-22,Printer,Office,South,2,2016,426.43,2022,July,2115.23%,,,,
576,10-02-24,Headphones,Accessories,West,2,1224,340.67,2024,February,2783.25%,,,,
577,23-10-22,Monitor,Accessories,South,5,2180,400.01,2022,October,1834.91%,,,,
578,12-09-24,Laptop,Electronics,North,9,2853,353.09,2024,September,1237.61%,,,,
579,04-10-22,Mouse,Accessories,South,1,272,45.33,2022,October,1666.54%,,,,
580,14-03-22,Smartphone,Electronics,North,4,2640,183.23,2022,March,694.05%,,,,
581,26-04-24,Monitor,Accessories,North,2,488,129.02,2024,April,2643.85%,,,,
582,10-11-23,Printer,Office,South,8,9184,1795.93,2023,November,1955.50%,,,,
583,12-04-24,Tablet,Electronics,North,5,280,23.98,2024,April,856.43%,,,,
584,03-10-24,Keyboard,Accessories,East,3,2889,604.45,2024,October,2092.25%,,,,
585,18-07-24,Laptop,Electronics,West,1,625,125.9,2024,July,2014.40%,,,,
586,16-04-24,Keyboard,Accessories,South,8,7056,538.48,2024,April,763.15%,,,,
587,11-07-23,Tablet,Electronics,West,8,3936,720.2,2023,July,1829.78%,,,,
588,19-09-22,Smartwatch,Electronics,East,6,2472,363.38,2022,September,1469.98%,,,,
589,19-06-22,Mouse,Accessories,West,5,855,67.57,2022,June,790.29%,,,,
590,25-02-24,Mouse,Accessories,West,3,3480,560.39,2024,February,1610.32%,,,,
591,07-03-23,Camera,Electronics,South,1,846,103.3,2023,March,1221.04%,,,,
592,09-03-22,Keyboard,Accessories,North,1,158,46.24,2022,March,2926.58%,,,,
593,31-12-22,Mouse,Accessories,South,9,3186,583.24,2022,December,1830.63%,,,,
594,01-02-24,Mouse,Accessories,North,7,6972,969.43,2024,February,1390.46%,,,,
595,15-04-24,Mouse,Accessories,East,5,1745,449.64,2024,April,2576.73%,,,,
596,15-05-24,Laptop,Electronics,East,8,4256,372.95,2024,May,876.29%,,,,
597,14-04-22,Keyboard,Accessories,South,3,1674,499.63,2022,April,2984.65%,,,,
598,25-09-24,Camera,Electronics,North,8,6488,1072.86,2024,September,1653.61%,,,,
599,05-03-22,Tablet,Electronics,East,5,3530,803.86,2022,March,2277.22%,,,,
600,03-09-22,Mouse,Accessories,North,2,632,87.45,2022,September,1383.70%,,,,
601,09-11-24,Monitor,Accessories,North,7,3675,236.8,2024,November,644.35%,,,,
602,12-09-23,Smartwatch,Electronics,West,6,5592,926.42,2023,September,1656.69%,,,,
603,11-02-23,Keyboard,Accessories,East,6,6432,807.94,2023,February,1256.13%,,,,
604,27-08-23,Camera,Electronics,East,3,3069,503.3,2023,August,1639.95%,,,,
605,26-05-23,Keyboard,Accessories,North,7,2898,490.11,2023,May,1691.20%,,,,
606,30-05-24,Tablet,Electronics,North,4,3960,632.76,2024,May,1597.88%,,,,
607,31-07-24,Tablet,Electronics,South,3,1476,85.16,2024,July,576.96%,,,,
608,14-11-23,Printer,Office,East,2,1058,298.69,2023,November,2823.16%,,,,
609,27-11-23,Monitor,Accessories,South,5,1215,162.02,2023,November,1333.50%,,,,
610,04-03-24,Camera,Electronics,North,3,204,20.43,2024,March,1001.47%,,,,
611,24-12-24,Tablet,Electronics,West,7,4137,221.66,2024,December,535.80%,,,,
612,21-05-22,Camera,Electronics,West,5,250,16.81,2022,May,672.40%,,,,
613,14-09-22,Tablet,Electronics,West,5,1185,254.34,2022,September,2146.33%,,,,
614,12-03-24,Headphones,Accessories,South,2,1504,108.52,2024,March,721.54%,,,,
615,28-06-24,Keyboard,Accessories,West,6,6888,945.07,2024,June,1372.05%,,,,
616,25-12-24,Smartphone,Electronics,West,3,3588,958.84,2024,December,2672.35%,,,,
617,18-11-22,Laptop,Electronics,South,7,1477,367.22,2022,November,2486.26%,,,,
618,22-10-22,Smartwatch,Electronics,East,8,1280,131.56,2022,October,1027.81%,,,,
619,16-11-24,Tablet,Electronics,South,7,7161,630.76,2024,November,880.83%,,,,
620,13-03-23,Printer,Office,North,5,1850,346.4,2023,March,1872.43%,,,,
621,27-12-23,Mouse,Accessories,East,3,3378,520.31,2023,December,1540.29%,,,,
622,30-10-24,Laptop,Electronics,West,7,7672,2046.38,2024,October,2667.34%,,,,
623,03-11-24,Tablet,Electronics,South,6,4254,938.66,2024,November,2206.54%,,,,
624,19-11-24,Keyboard,Accessories,East,5,2285,279.9,2024,November,1224.95%,,,,
625,29-04-24,Keyboard,Accessories,West,7,5775,680.6,2024,April,1178.53%,,,,
626,21-10-22,Smartphone,Electronics,North,9,9360,910.35,2022,October,972.60%,,,,
627,25-01-23,Printer,Office,North,8,6936,1156.52,2023,January,1667.42%,,,,
628,17-05-22,Camera,Electronics,East,9,5634,464.71,2022,May,824.83%,,,,
629,29-03-24,Smartphone,Electronics,North,4,2644,731.86,2024,March,2768.00%,,,,
630,22-11-23,Headphones,Accessories,North,1,247,35.65,2023,November,1443.32%,,,,
631,24-09-23,Laptop,Electronics,East,7,1869,357.27,2023,September,1911.56%,,,,
632,17-07-24,Smartwatch,Electronics,West,7,1988,430.59,2024,July,2165.95%,,,,
633,17-06-23,Laptop,Electronics,West,4,1920,549.11,2023,June,2859.95%,,,,
634,20-05-24,Headphones,Accessories,West,3,2577,196.37,2024,May,762.01%,,,,
635,10-06-24,Camera,Electronics,East,3,828,117.95,2024,June,1424.52%,,,,
636,31-01-22,Camera,Electronics,South,2,1580,403.76,2022,January,2555.44%,,,,
637,13-09-23,Camera,Electronics,East,9,9009,1909.26,2023,September,2119.28%,,,,
638,01-10-22,Smartphone,Electronics,East,9,7425,1580.86,2022,October,2129.10%,,,,
639,24-12-24,Monitor,Accessories,West,5,2945,672.35,2024,December,2283.02%,,,,
640,19-07-23,Mouse,Accessories,West,3,294,22.9,2023,July,778.91%,,,,
641,17-05-24,Mouse,Accessories,South,5,5875,789.23,2024,May,1343.37%,,,,
642,17-01-22,Smartwatch,Electronics,West,3,1308,197.6,2022,January,1510.70%,,,,
643,10-01-24,Monitor,Accessories,South,4,2360,391.82,2024,January,1660.25%,,,,
644,10-04-23,Smartwatch,Electronics,West,6,1008,245.45,2023,April,2435.02%,,,,
645,27-10-23,Smartwatch,Electronics,North,6,1344,338.4,2023,October,2517.86%,,,,
646,12-01-22,Printer,Office,West,7,5635,1185.97,2022,January,2104.65%,,,,
647,15-09-23,Mouse,Accessories,East,4,4088,1200.03,2023,September,2935.49%,,,,
648,04-12-24,Camera,Electronics,South,8,2192,441.77,2024,December,2015.37%,,,,
649,06-06-22,Keyboard,Accessories,South,8,1952,444.15,2022,June,2275.36%,,,,
650,28-01-23,Smartphone,Electronics,East,7,3955,1144.76,2023,January,2894.46%,,,,
651,24-06-23,Mouse,Accessories,South,8,5256,1118.16,2023,June,2127.40%,,,,
652,28-12-22,Camera,Electronics,North,1,1163,115.09,2022,December,989.60%,,,,
653,24-09-22,Smartwatch,Electronics,North,9,5004,973.65,2022,September,1945.74%,,,,
654,06-05-23,Mouse,Accessories,North,8,9128,1342.19,2023,May,1470.41%,,,,
655,13-07-23,Laptop,Electronics,East,4,4700,576.34,2023,July,1226.26%,,,,
656,05-01-22,Camera,Electronics,West,2,1686,146.39,2022,January,868.27%,,,,
657,03-08-24,Keyboard,Accessories,South,9,4572,279.54,2024,August,611.42%,,,,
658,21-08-23,Smartphone,Electronics,South,5,2510,515.12,2023,August,2052.27%,,,,
659,04-06-23,Smartphone,Electronics,West,3,3117,829.09,2023,June,2659.90%,,,,
660,12-05-24,Laptop,Electronics,West,1,380,94.35,2024,May,2482.89%,,,,
661,14-07-23,Monitor,Accessories,West,9,2889,604.19,2023,July,2091.35%,,,,
662,08-11-24,Smartwatch,Electronics,East,9,3654,581.9,2024,November,1592.50%,,,,
663,12-09-23,Printer,Office,East,6,5610,298.77,2023,September,532.57%,,,,
664,27-04-24,Smartphone,Electronics,South,1,668,99.4,2024,April,1488.02%,,,,
665,08-01-22,Smartphone,Electronics,South,7,3983,360.13,2022,January,904.17%,,,,
666,24-01-24,Keyboard,Accessories,South,1,1112,272.81,2024,January,2453.33%,,,,
667,20-06-22,Monitor,Accessories,North,9,4230,221.06,2022,June,522.60%,,,,
668,01-08-24,Tablet,Electronics,East,8,2968,530.3,2024,August,1786.73%,,,,
669,10-01-22,Monitor,Accessories,West,5,4690,706.74,2022,January,1506.91%,,,,
670,09-05-22,Camera,Electronics,West,6,4296,1240.31,2022,May,2887.13%,,,,
671,19-12-23,Camera,Electronics,North,7,7203,523.52,2023,December,726.81%,,,,
672,20-11-22,Smartphone,Electronics,North,4,3640,695.31,2022,November,1910.19%,,,,
673,11-11-22,Smartphone,Electronics,East,1,1131,304.62,2022,November,2693.37%,,,,
674,03-01-24,Camera,Electronics,West,9,3627,797.53,2024,January,2198.87%,,,,
